Date,Close
10/30/2017,590.15
10/31/2017,589.5
11/1/2017,584.88
11/2/2017,602.7
11/3/2017,606.41
11/6/2017,607
11/7/2017,603.56
11/8/2017,596.03
11/9/2017,605.97
11/10/2017,598.06
11/13/2017,595.26
11/14/2017,607.63
11/15/2017,609.14
11/16/2017,618.59
11/17/2017,629.43
11/20/2017,634.65
11/21/2017,632.4
11/22/2017,638.24
11/24/2017,632.98
11/27/2017,637.95
11/28/2017,664.22
11/29/2017,688.92
11/30/2017,686.76
12/1/2017,678.4
12/4/2017,709.77
12/5/2017,712.76
12/6/2017,698.65
12/7/2017,702.34
12/8/2017,721.89
12/11/2017,708.61
12/12/2017,711.05
12/13/2017,708.21
12/14/2017,701.23
12/15/2017,697.06
12/18/2017,704.4
12/19/2017,701.01
12/20/2017,700.9
12/21/2017,705.91
12/22/2017,710.09
12/26/2017,714.48
12/27/2017,707
12/28/2017,718.38
12/29/2017,711.37
1/2/2018,736.54
1/3/2018,749.43
1/4/2018,761.26
1/5/2018,775.5
1/8/2018,766.48
1/9/2018,770.95
1/10/2018,767.78
1/11/2018,773.31
1/12/2018,787.93
1/16/2018,781.02
1/17/2018,788.06
1/18/2018,784.79
1/19/2018,793.8
1/22/2018,788.7
1/23/2018,786.37
1/24/2018,793.36
1/25/2018,786.3
1/26/2018,796.95
1/29/2018,786.71
1/30/2018,776.67
1/31/2018,765.44
2/1/2018,764.38
2/2/2018,750.58
2/5/2018,731.59
2/6/2018,745.07
2/7/2018,728.33
2/8/2018,718.57
2/9/2018,723.5
2/12/2018,730.2
2/13/2018,711.88
2/14/2018,720.84
2/15/2018,724.6
2/16/2018,714.05
2/20/2018,713.23
2/21/2018,719.49
2/22/2018,716.88
2/23/2018,725
2/26/2018,735.9
2/27/2018,654.47
2/28/2018,664.72
3/1/2018,662
3/2/2018,662.86
3/5/2018,655.75
3/6/2018,664.72
3/7/2018,656.77
3/8/2018,654.6
3/9/2018,659.4
3/12/2018,653.26
3/13/2018,650.09
3/14/2018,649.3
3/15/2018,648.93
3/16/2018,648.49
3/19/2018,651.48
3/20/2018,649.01
3/21/2018,648.12
3/22/2018,643.37
3/23/2018,637.02
3/26/2018,638.46
3/27/2018,634.52
3/28/2018,637.25
3/29/2018,648.69
4/2/2018,613.15
4/3/2018,619.23
4/4/2018,628.65
4/5/2018,637.38
4/6/2018,620.36
4/9/2018,615.1
4/10/2018,616.68
4/11/2018,615.96
4/12/2018,616.51
4/13/2018,606.83
4/16/2018,604.36
4/17/2018,605.36
4/18/2018,608.53
4/19/2018,603.82
4/20/2018,595.84
4/23/2018,599.47
4/24/2018,602.72
4/25/2018,610.57
4/26/2018,619.29
4/27/2018,628.67
4/30/2018,624.52
5/1/2018,632.16
5/2/2018,630.18
5/3/2018,636.85
5/4/2018,649.94
5/7/2018,648.85
5/8/2018,655.17
5/9/2018,658.33
5/10/2018,658.52
5/11/2018,660.86
5/14/2018,666.02
5/15/2018,654.16
5/16/2018,647.93
5/17/2018,646.3
5/18/2018,652.64
5/21/2018,665.09
5/22/2018,602
5/23/2018,622.09
5/24/2018,636.99
5/25/2018,633.7
5/29/2018,629.32
5/30/2018,653.78
5/31/2018,649.32
6/1/2018,653.12
6/4/2018,660.45
6/5/2018,654.14
6/6/2018,656.14
6/7/2018,664.81
6/8/2018,674.39
6/11/2018,690.01
6/12/2018,687.54
6/13/2018,682.83
6/14/2018,682.99
6/15/2018,693.37
6/18/2018,686.97
6/19/2018,686.49
6/20/2018,690.06
6/21/2018,688.5
6/22/2018,685.98
6/25/2018,678.46
6/26/2018,675.35
6/27/2018,669.22
6/28/2018,678.44
6/29/2018,670.93
7/2/2018,667.81
7/3/2018,673.51
7/5/2018,675.94
7/6/2018,681.86
7/9/2018,690.62
7/10/2018,692.68
7/11/2018,681.46
7/12/2018,686.98
7/13/2018,686.97
7/16/2018,692.78
7/17/2018,699.94
7/18/2018,694
7/19/2018,716.17
7/20/2018,714.35
7/23/2018,714.78
7/24/2018,705.29
7/25/2018,705.72
7/26/2018,711.14
7/27/2018,699.78
7/30/2018,698.46
7/31/2018,705.53
8/1/2018,701.3
8/2/2018,719.08
8/3/2018,721.38
8/6/2018,725.38
8/7/2018,729.91
8/8/2018,732.79
8/9/2018,736.29
8/10/2018,738.96
8/13/2018,729.41
8/14/2018,754.87
8/15/2018,752.01
8/16/2018,762.74
8/17/2018,765.34
8/20/2018,766.86
8/21/2018,767
8/22/2018,758.76
8/23/2018,771.37
8/24/2018,770.52
8/27/2018,767.94
8/28/2018,766.12
8/29/2018,769.64
8/30/2018,760.89
8/31/2018,766.88
9/4/2018,783
9/5/2018,772.43
9/6/2018,771.66
9/7/2018,772.53
9/10/2018,764.98
9/11/2018,764.32
9/12/2018,764.02
9/13/2018,765.3
9/14/2018,749.2
9/17/2018,747.52
9/18/2018,732.76
9/19/2018,754.28
9/20/2018,761.91
9/21/2018,769.87
9/24/2018,765
9/25/2018,772.8
9/26/2018,778
9/27/2018,779.78
9/28/2018,775.7
10/1/2018,770.35
10/2/2018,762.82
10/3/2018,763.69
10/4/2018,763.9
10/5/2018,771.3
10/8/2018,788.47
10/9/2018,782.59
10/10/2018,778.17
10/11/2018,769.01
10/12/2018,774.96
10/15/2018,787
10/16/2018,773.51
10/17/2018,714.71
10/18/2018,730.03
10/19/2018,725.8
10/22/2018,736.28
10/23/2018,734.34
10/24/2018,728.22
10/25/2018,740
10/26/2018,743.57
10/29/2018,747.05
10/30/2018,747.4
10/31/2018,733.47
11/1/2018,745.87
11/2/2018,760.49
11/5/2018,766.35
11/6/2018,781.02
11/7/2018,790.5
11/8/2018,798.94
11/9/2018,793.87
11/12/2018,792.6
11/13/2018,813.48
11/14/2018,823.3
11/15/2018,810.04
11/16/2018,827.99
11/19/2018,829.35
11/20/2018,793.11
11/21/2018,819.21
11/23/2018,827.53
11/26/2018,820
11/27/2018,835.23
11/28/2018,833.7
11/29/2018,825.83
11/30/2018,809.07
12/3/2018,824.46
12/4/2018,880.07
12/6/2018,868.68
12/7/2018,870.16
12/10/2018,885.87
12/11/2018,878.34
12/12/2018,889.34
12/13/2018,883.48
12/14/2018,871.24
12/17/2018,854.18
12/18/2018,857.24
12/19/2018,835.87
12/20/2018,826.22
12/21/2018,826.04
12/24/2018,822.82
12/26/2018,839.06
12/27/2018,843.04
12/28/2018,839.01
12/31/2018,838.34
1/2/2019,838.48
1/3/2019,845.58
1/4/2019,835.63
1/7/2019,822.32
1/8/2019,811.37
1/9/2019,820.36
1/10/2019,827.34
1/11/2019,822.88
1/14/2019,826.98
1/15/2019,829.58
1/16/2019,832.96
1/17/2019,842.31
1/18/2019,844.32
1/22/2019,829.2
1/23/2019,834.55
1/24/2019,814.79
1/25/2019,814.64
1/28/2019,819.01
1/29/2019,830.66
1/30/2019,843.17
1/31/2019,847.34
2/1/2019,849.91
2/4/2019,869.44
2/5/2019,869.42
2/6/2019,868.08
2/7/2019,878.77
2/8/2019,874.08
2/11/2019,887.91
2/12/2019,890.9
2/13/2019,891.36
2/14/2019,904.96
2/15/2019,919.75
2/19/2019,916.68
2/20/2019,921.14
2/21/2019,906.33
2/22/2019,911.66
2/25/2019,889.6
2/26/2019,935
2/27/2019,911.93
2/28/2019,938.97
3/1/2019,929.32
3/4/2019,932.95
3/5/2019,939.83
3/6/2019,935.35
3/7/2019,940.55
3/8/2019,934.73
3/11/2019,940.03
3/12/2019,934.61
3/13/2019,940.58
3/14/2019,950.22
3/15/2019,962.23
3/18/2019,975.59
3/19/2019,978.99
3/20/2019,980.98
3/21/2019,1001.09
3/22/2019,981.27
3/25/2019,995.86
3/26/2019,997.31
3/27/2019,1003.2
3/28/2019,1005.17
3/29/2019,1024.12
4/1/2019,1029.71
4/2/2019,1041.98
4/3/2019,1045.53
4/4/2019,1040.69
4/5/2019,1048.52
4/8/2019,1052.54
4/9/2019,1040.4
4/10/2019,1060.17
4/11/2019,1068.57
4/12/2019,1060.3
4/15/2019,1064.59
4/16/2019,1061.59
4/17/2019,1051.37
4/18/2019,1045.05
4/22/2019,1035.2
