Date,Close
10/11/2017,165.25
10/12/2017,164.59
10/13/2017,164.47
10/16/2017,164.22
10/17/2017,163.35
10/18/2017,163.45
10/19/2017,163.24
10/20/2017,163.43
10/23/2017,164.74
10/24/2017,166.03
10/25/2017,166.07
10/26/2017,167.65
10/27/2017,167.34
10/30/2017,165.31
10/31/2017,165.78
11/1/2017,165.38
11/2/2017,162.71
11/3/2017,164.39
11/6/2017,164.22
11/7/2017,163.66
11/8/2017,164.05
11/9/2017,163.27
11/10/2017,164.11
11/13/2017,165.35
11/14/2017,168.06
11/15/2017,165.47
11/16/2017,167.5
11/17/2017,167.74
11/20/2017,170.45
11/21/2017,172.86
11/22/2017,172.06
11/24/2017,172.33
11/27/2017,174.16
11/28/2017,176.57
11/29/2017,177.25
11/30/2017,179.82
12/1/2017,180.42
12/4/2017,184.9
12/5/2017,182.85
12/6/2017,180.8
12/7/2017,182
12/8/2017,183.41
12/11/2017,182.25
12/12/2017,181.8
12/13/2017,183.03
12/14/2017,182.13
12/15/2017,182.58
12/18/2017,184.73
12/19/2017,185.98
12/20/2017,187.31
12/21/2017,188.08
12/22/2017,188.13
12/26/2017,190.36
12/27/2017,190.19
12/28/2017,189.78
12/29/2017,189.53
1/2/2018,188.03
1/3/2018,189.01
1/4/2018,190.51
1/5/2018,192.5
1/8/2018,192.04
1/9/2018,193.1
1/10/2018,191.8
1/11/2018,194.68
1/12/2018,196.42
1/16/2018,196.31
1/17/2018,199.82
1/18/2018,198.33
1/19/2018,201.33
1/22/2018,204.46
1/23/2018,204.9
1/24/2018,206.22
1/25/2018,205.37
1/26/2018,207.23
1/29/2018,204.92
1/30/2018,201.81
1/31/2018,200.9
2/1/2018,199.9
2/2/2018,193.97
2/5/2018,183.11
2/6/2018,191.04
2/7/2018,191.29
2/8/2018,181.22
2/9/2018,184.12
2/12/2018,184.06
2/13/2018,183.72
2/14/2018,184.69
2/15/2018,185.27
2/16/2018,186.97
2/20/2018,186.71
2/21/2018,183.06
2/22/2018,185.47
2/23/2018,188.35
2/26/2018,188.46
2/27/2018,184.98
2/28/2018,182.27
3/1/2018,179.64
3/2/2018,178.46
3/5/2018,181.74
3/6/2018,181.64
3/7/2018,178.58
3/8/2018,177.94
3/9/2018,182.16
3/12/2018,179.71
3/13/2018,178.35
3/14/2018,177.41
3/15/2018,178.07
3/16/2018,178.96
3/19/2018,177.1
3/20/2018,178.16
3/21/2018,178.02
3/22/2018,175.29
3/23/2018,171.8
3/26/2018,176.38
3/27/2018,174.68
3/28/2018,174.76
3/29/2018,178.24
4/2/2018,172.9
4/3/2018,173.76
4/4/2018,177.44
4/5/2018,179.13
4/6/2018,174.45
4/9/2018,172.51
4/10/2018,173.49
4/11/2018,172.86
4/12/2018,173.36
4/13/2018,172.8
4/16/2018,174.43
4/17/2018,174.91
4/18/2018,179.85
4/19/2018,177.08
4/20/2018,177.01
4/23/2018,177.66
4/24/2018,176.26
4/25/2018,177.39
4/26/2018,185.72
4/27/2018,186.46
4/30/2018,184.8
5/1/2018,184.63
5/2/2018,185.91
5/3/2018,183.19
5/4/2018,185.03
5/7/2018,183.56
5/8/2018,185.04
5/9/2018,186.36
5/10/2018,187.16
5/11/2018,190.31
5/14/2018,191.08
5/15/2018,187.98
5/16/2018,186.38
5/17/2018,185.33
5/18/2018,187.42
5/21/2018,189.79
5/22/2018,186.87
5/23/2018,186.67
5/24/2018,187.15
5/25/2018,186.85
5/29/2018,185
5/30/2018,187.09
5/31/2018,186.55
6/1/2018,187.35
6/4/2018,191.36
6/5/2018,191.94
6/6/2018,193.59
6/7/2018,196.17
6/8/2018,198.33
6/11/2018,199.64
6/12/2018,201.31
6/13/2018,200.31
6/14/2018,199.67
6/15/2018,200.54
6/18/2018,200.69
6/19/2018,199.21
6/20/2018,199.08
6/21/2018,200.31
6/22/2018,197.41
6/25/2018,196.38
6/26/2018,196.36
6/27/2018,195.02
6/28/2018,195.21
6/29/2018,195.1
7/2/2018,194.02
7/3/2018,193.62
7/5/2018,194.41
7/6/2018,194.48
7/9/2018,196.08
7/10/2018,197.61
7/11/2018,196.95
7/12/2018,197.95
7/13/2018,198.69
7/16/2018,198.88
7/17/2018,201.1
7/18/2018,200.97
7/19/2018,202.63
7/20/2018,202.45
7/23/2018,202.23
7/24/2018,201.99
7/25/2018,201
7/26/2018,199.4
7/27/2018,197.14
7/30/2018,197.28
7/31/2018,197.52
8/1/2018,196.3
8/2/2018,195.66
8/3/2018,195.64
8/6/2018,195.69
8/7/2018,197.05
8/8/2018,198.02
8/9/2018,198.08
8/10/2018,196.3
8/13/2018,194.14
8/14/2018,193.1
8/15/2018,193.99
8/16/2018,195.39
8/17/2018,195.56
8/20/2018,197.93
8/21/2018,200.23
8/22/2018,198.97
8/23/2018,200.16
8/24/2018,201.3
8/27/2018,201.98
8/28/2018,201.97
8/29/2018,201.68
8/30/2018,199.26
8/31/2018,200.77
9/4/2018,205.08
9/5/2018,204.15
9/6/2018,205.89
9/7/2018,206.23
9/10/2018,210.69
9/11/2018,213.85
9/12/2018,211.98
9/13/2018,209.45
9/14/2018,209.07
9/17/2018,208.4
9/18/2018,211.02
9/19/2018,211.68
9/20/2018,211.06
9/21/2018,212.39
9/24/2018,207.99
9/25/2018,207.46
9/26/2018,207.52
9/27/2018,206.84
9/28/2018,207.15
10/1/2018,207.6
10/2/2018,204.75
10/3/2018,203.74
10/4/2018,198.85
10/5/2018,196.38
10/8/2018,198.41
10/9/2018,195.75
10/10/2018,193.7
10/11/2018,189.74
10/12/2018,192.47
10/15/2018,191.17
10/16/2018,193.58
10/17/2018,185.17
10/18/2018,180.44
10/19/2018,179.85
10/22/2018,178.75
10/23/2018,178.53
10/24/2018,176.97
10/25/2018,179.07
10/26/2018,172.23
10/29/2018,173.2
10/30/2018,176.24
10/31/2018,175.88
11/1/2018,180.46
11/2/2018,179.93
11/5/2018,182.19
11/6/2018,182.01
11/7/2018,187.23
11/8/2018,188
11/9/2018,185.99
11/12/2018,179.43
11/13/2018,179
11/14/2018,179.9
11/15/2018,177.36
11/16/2018,177.02
11/19/2018,173.59
11/20/2018,169.05
11/21/2018,169.3
11/23/2018,168.85
11/26/2018,169.82
11/27/2018,173.22
11/28/2018,177.43
11/29/2018,175.66
11/30/2018,180.32
12/3/2018,181.74
12/4/2018,175.3
12/6/2018,175.96
12/7/2018,172.79
12/10/2018,171.69
12/11/2018,172.21
12/12/2018,174.21
12/13/2018,173.87
12/14/2018,172.29
12/17/2018,167.97
12/18/2018,170.04
12/19/2018,167.56
12/20/2018,164.16
12/21/2018,160.48
12/24/2018,158.14
12/26/2018,168.28
12/27/2018,170.32
12/28/2018,170.22
12/31/2018,171.82
1/2/2019,172.41
1/3/2019,168.61
1/4/2019,173.62
1/7/2019,177.04
1/8/2019,177.89
1/9/2019,179.73
1/10/2019,179.06
1/11/2019,179.41
1/14/2019,178.81
1/15/2019,176.47
1/16/2019,177.04
1/17/2019,174.87
1/18/2019,179.58
1/22/2019,177.11
1/23/2019,176.89
1/24/2019,177.29
1/25/2019,180.4
1/28/2019,179.83
1/29/2019,179.69
1/30/2019,182.18
1/31/2019,183.53
2/1/2019,184.37
2/4/2019,186.43
2/5/2019,186.39
2/6/2019,184.72
2/7/2019,184.07
2/8/2019,184.54
2/11/2019,182.92
2/12/2019,185.52
2/13/2019,188.41
2/14/2019,187.71
2/15/2019,192.39
2/19/2019,192.33
2/20/2019,191.85
2/21/2019,191.82
2/22/2019,192.39
2/25/2019,189.98
2/26/2019,188.3
2/27/2019,183.67
2/28/2019,185.14
3/1/2019,185.17
3/4/2019,183.81
3/5/2019,184
3/6/2019,184.45
3/7/2019,182.51
3/8/2019,181.23
3/11/2019,182.44
3/12/2019,184
3/13/2019,181.14
3/14/2019,181.61
3/15/2019,182.23
3/18/2019,183.42
3/19/2019,184.13
3/20/2019,186.1
3/21/2019,189.97
3/22/2019,188.75
3/25/2019,189.68
3/26/2019,189.34
3/27/2019,189.25
3/28/2019,190.06
3/29/2019,191.89
4/1/2019,195.64
4/2/2019,194.31
4/3/2019,198.61
4/4/2019,200.45
4/5/2019,202.06
4/8/2019,203.55
4/9/2019,200.9
4/10/2019,199.43
4/11/2019,201.48
4/12/2019,203.85
4/15/2019,204.86
4/16/2019,204.47
4/17/2019,206.55
4/18/2019,205.66
4/22/2019,204.78
